sr_id,sr_doi,refnum,year,doi,url,raw,bib_key
Chen2026,10.1038/s41746-026-02409-8,25,2025,,,"Ilić , N. et al. The Artificial Intelligence-Assisted Diagnosis of Skeletal Dysplasias in Pediatric 
Patients: A Comparative Benchmark Study of Large Language Models and a Clinical Expert 
Group. Genes 16(2025).",Chen2026_ref0025
Chen2026,10.1038/s41746-026-02409-8,26,2023,,,"Ito, N. et al. The Accuracy and Potential Racial and Ethnic Biases of GPT-4 in the Diagnosis 
and Triage of Health Conditions: Evaluation Study. JMIR Med Educ 9, e47532 (2023).",Chen2026_ref0026
Chen2026,10.1038/s41746-026-02409-8,27,2025,,,"Jiao, C. et al. Diagnostic Performance of Publicly Available Large Language Models in 
Corneal Diseases: A Comparison with Human Specialists. Diagnostics (Basel) 15(2025).",Chen2026_ref0027
Chen2026,10.1038/s41746-026-02409-8,28,2025,,,"Kim, S. H. et al. Human-AI collaboration in large language model-assisted brain MRI 
differential diagnosis: a usability study. Eur Radiol(2025).",Chen2026_ref0028
Chen2026,10.1038/s41746-026-02409-8,29,2024,,,"Krusche, M., Callhoff, J., Knitza, J. & Ruffer, N. Diagnostic accuracy of a large language 
model in rheumatology: comparison of physician and ChatGPT-4. Rheumatol Int 44, 303306 (2024).",Chen2026_ref0029
Chen2026,10.1038/s41746-026-02409-8,30,2025,,,"Le Guellec, B. et al. Comparison between multimodal foundation models and radiologists 
for the diagnosis of challenging neuroradiology cases with text and images. Diagnostic 
and Interventional Imaging(2025).",Chen2026_ref0030
Chen2026,10.1038/s41746-026-02409-8,31,2025,,,"Liu, X. et al. A generalist medical language model for disease diagnosis assistance. Nature 
Medicine(2025).",Chen2026_ref0031
Chen2026,10.1038/s41746-026-02409-8,32,2024,,,"Lyons, R. J., Arepalli, S. R., Fromal, O., Choi, J. D. & Jain, N. Artificial intelligence chatbot 
performance in triage of ophthalmic conditions. Can J Ophthalmol 59, e301-e308 (2024).",Chen2026_ref0032
Chen2026,10.1038/s41746-026-02409-8,33,2024,,,"Makhoul, M., Melkane, A. E., Khoury, P. E., Hadi, C. E. & Matar, N. A cross-sectional 
comparative study: ChatGPT 3.5 versus diverse levels of medical experts in the diagnosis 
of ENT diseases. Eur Arch Otorhinolaryngol 281, 2717-2721 (2024).",Chen2026_ref0033
Chen2026,10.1038/s41746-026-02409-8,34,2025,,,"Mao, X. et al. A phenotype-based AI pipeline outperforms human experts in differentially 
diagnosing rare diseases using EHRs. NPJ Digit Med 8, 68 (2025).",Chen2026_ref0034
Chen2026,10.1038/s41746-026-02409-8,35,2025,,,"McDuff, D. et al. Towards accurate differential diagnosis with large language models. 
Nature(2025).",Chen2026_ref0035
Chen2026,10.1038/s41746-026-02409-8,36,2024,,,"Meral, G., Ateş, S., Günay, S., Öztürk, A. \& Kuşdoğan, M. Comparative analysis of ChatGPT, Gemini and emergency medicine specialist in ESI triage assessment. Am J Emerg Med 81, 146-150 (2024).",Chen2026_ref0036
Chen2026,10.1038/s41746-026-02409-8,37,2024,,,"Milad, D. et al. Assessing the medical reasoning skills of GPT-4 in complex ophthalmology 
cases. Br J Ophthalmol 108, 1398-1405 (2024).",Chen2026_ref0037
Chen2026,10.1038/s41746-026-02409-8,38,2024,,,"Ming, S. et al. Performance of ChatGPT in Ophthalmic Registration and Clinical Diagnosis: 
Cross-Sectional Study. J Med Internet Res 26, e60226 (2024).",Chen2026_ref0038
Chen2026,10.1038/s41746-026-02409-8,39,2024,,,"Mitsuyama, Y. et al. Comparative analysis of GPT-4-based ChatGPT's diagnostic 
performance with radiologists using real-world radiology reports of brain tumors. Eur 
Radiol(2024).",Chen2026_ref0039
Chen2026,10.1038/s41746-026-02409-8,40,2025,,,"Naeem, A. et al. Language Artificial Intelligence Models as Pioneers in Diagnostic Medicine? 
A Retrospective Analysis on Real-Time Patients. Journal of Clinical Medicine 14(2025).",Chen2026_ref0040
Chen2026,10.1038/s41746-026-02409-8,41,2024,,,"Nógrádi, B. et al. ChatGPT M.D.: Is there any room for generative AI in neurology? PLoS 
One 19, e0310028 (2024).",Chen2026_ref0041
Chen2026,10.1038/s41746-026-02409-8,42,2025,,,"Pan, Y. et al. Clinical feasibility of AI Doctors: Evaluating the replacement potential of large 
language models in outpatient settings for central nervous system tumors. Int J Med 
Inform 203, 106013 (2025).",Chen2026_ref0042
Chen2026,10.1038/s41746-026-02409-8,43,2025,,,"Pasli, S. et al. ChatGPT-supported patient triage with voice commands in the emergency 
department: A prospective multicenter study. American Journal of Emergency Medicine 
94, 63-70 (2025).",Chen2026_ref0043
Chen2026,10.1038/s41746-026-02409-8,44,2024,,,"Paslı, S. et al. Assessing the precision of artificial intelligence in emergency department 
triage decisions: Insights from a study with ChatGPT. Am J Emerg Med 78, 170-175 (2024).",Chen2026_ref0044
Chen2026,10.1038/s41746-026-02409-8,45,2024,,,"Rojas-Carabali, W. et al. Evaluating the Diagnostic Accuracy and Management 
Recommendations of ChatGPT in Uveitis. Ocul Immunol Inflamm 32, 1526-1531 (2024).",Chen2026_ref0045
Chen2026,10.1038/s41746-026-02409-8,46,2024,,,"Rutledge, G. W. Diagnostic accuracy of GPT-4 on common clinical scenarios and 
challenging cases. Learn Health Syst 8, e10438 (2024).",Chen2026_ref0046
Chen2026,10.1038/s41746-026-02409-8,47,2024,,,"Shemer, A. et al. Diagnostic capabilities of ChatGPT in ophthalmology. Graefes Arch Clin 
Exp Ophthalmol 262, 2345-2352 (2024).",Chen2026_ref0047
Chen2026,10.1038/s41746-026-02409-8,48,2025,,,"Sheng, L. et al. Large Language Models for Diagnosing Focal Liver Lesions From CT/MRI 
Reports: A Comparative Study With Radiologists. Liver International 45(2025).",Chen2026_ref0048
Chen2026,10.1038/s41746-026-02409-8,49,2024,,,"Siepmann, R. et al. The virtual reference radiologist: comprehensive AI assistance for 
clinical image reading and interpretation. Eur Radiol 34, 6652-6666 (2024).",Chen2026_ref0049
Chen2026,10.1038/s41746-026-02409-8,50,2025,,,"Singh, J. et al. Diagnostic Accuracy of a Large Language Model (ChatGPT-4) for Patients 
Admitted to a Community Hospital Medical Intensive Care Unit: A Retrospective Case 
Study. J Intensive Care Med, 8850666251368270 (2025).",Chen2026_ref0050
Chen2026,10.1038/s41746-026-02409-8,51,2025,,,"Sorin, V. et al. Integrated visual and text-based analysis of ophthalmology clinical cases 
using a large language model. Sci Rep 15, 4999 (2025).",Chen2026_ref0051
Chen2026,10.1038/s41746-026-02409-8,52,2024,,,"Sorin, V. et al. Generative pre-trained transformer (GPT)-4 support for differential 
diagnosis in neuroradiology. Quant Imaging Med Surg 14, 7551-7560 (2024).",Chen2026_ref0052
Chen2026,10.1038/s41746-026-02409-8,53,2024,,,"Suh, P. S. et al. Comparing Diagnostic Accuracy of Radiologists versus GPT-4V and Gemini 
Pro Vision Using Image Inputs from Diagnosis Please Cases. Radiology 312, e240273 
(2024).",Chen2026_ref0053
Chen2026,10.1038/s41746-026-02409-8,54,2025,,,"Tu, T. et al. Towards conversational diagnostic artificial intelligence. Nature(2025).",Chen2026_ref0054
Chen2026,10.1038/s41746-026-02409-8,55,2024,,,"Ward, M. et al. A Quantitative Assessment of ChatGPT as a Neurosurgical Triaging Tool. 
Neurosurgery 95, 487-495 (2024).",Chen2026_ref0055
Chen2026,10.1038/s41746-026-02409-8,56,2025,,,"Wu, X., Huang, Y. & He, Q. A large language model improves clinicians’ diagnostic 
performance in complex critical illness cases. Critical Care 29(2025).",Chen2026_ref0056
Chen2026,10.1038/s41746-026-02409-8,57,2025,,,"Yang, X. et al. Multiple large language models versus experienced physicians in 
diagnosing challenging cases with gastrointestinal symptoms. npj Digital Medicine 8, 85 
(2025).",Chen2026_ref0057
Chen2026,10.1038/s41746-026-02409-8,58,2024,,,"Yazaki, M. et al. Emergency Patient Triage Improvement through a Retrieval-Augmented 
Generation Enhanced Large-Scale Language Model. Prehosp Emerg Care, 1-7 (2024).",Chen2026_ref0058
Chen2026,10.1038/s41746-026-02409-8,59,2025,,,"Zaboli, A. et al. Chat-GPT in triage: Still far from surpassing human expertise - An 
observational study. American Journal of Emergency Medicine 92, 165-171 (2025).",Chen2026_ref0059
Chen2026,10.1038/s41746-026-02409-8,60,2024,,,"Zheng, C. et al. Development and evaluation of a large language model of ophthalmology 
in Chinese. Br J Ophthalmol 108, 1390-1397 (2024).",Chen2026_ref0060
Chen2026,10.1038/s41746-026-02409-8,61,2024,,,"Horiuchi, D. et al. ChatGPT's diagnostic performance based on textual vs. visual 
information compared to radiologists' diagnostic performance in musculoskeletal 
radiology. Eur Radiol 35, 506-516 (2024).",Chen2026_ref0061
Chen2026,10.1038/s41746-026-02409-8,62,2025,,,"Kim, S. H. et al. Human-AI collaboration in large language model-assisted brain MRI 
differential diagnosis: a usability study. Eur Radiol 35, 5252-5263 (2025).",Chen2026_ref0062
Chen2026,10.1038/s41746-026-02409-8,63,2025,,,"Le Guellec, B. et al. Comparison between multimodal foundation models and radiologists 
for the diagnosis of challenging neuroradiology cases with text and images. Diagnostic 
and Interventional Imaging 106, 345-352 (2025).",Chen2026_ref0063
Chen2026,10.1038/s41746-026-02409-8,64,2025,,,"Liu, X. et al. A generalist medical language model for disease diagnosis assistance. Nat 
Med 31, 932-942 (2025).",Chen2026_ref0064
Chen2026,10.1038/s41746-026-02409-8,65,2025,,,"McDuff, D. et al. Towards accurate differential diagnosis with large language models. 
Nature 642, 451-457 (2025).",Chen2026_ref0065
Chen2026,10.1038/s41746-026-02409-8,66,2025,,,"Sheng, L. et al. Large Language Models for Diagnosing Focal Liver Lesions From CT/MRI 
Reports: A Comparative Study With Radiologists. Liver International 45, e70115 (2025).",Chen2026_ref0066
Chen2026,10.1038/s41746-026-02409-8,67,2025,,,"Wu, X., Huang, Y. & He, Q. A large language model improves clinicians’ diagnostic 
performance in complex critical illness cases. Critical Care 29, 230 (2025).",Chen2026_ref0067
Chen2026,10.1038/s41746-026-02409-8,68,1987,,,"Barnett, G. O., Cimino, J. J., Hupp, J. A. & Hoffer, E. P. DXplain. An evolving diagnostic 
decision-support system. JAMA 258, 67-74 (1987).",Chen2026_ref0068
Chen2026,10.1038/s41746-026-02409-8,69,2018,,,"Fraser, H., Coiera, E. & Wong, D. Safety of patient-facing digital symptom checkers. Lancet 
392, 2263-2264 (2018).",Chen2026_ref0069
Chen2026,10.1038/s41746-026-02409-8,70,2012,,,"Bond, W. F. et al. Differential diagnosis generators: an evaluation of currently available 
computer programs. J Gen Intern Med 27, 213-219 (2012).",Chen2026_ref0070
Chen2026,10.1038/s41746-026-02409-8,71,2025,,,"Hautz, W. E. et al. Diagnoses supported by a computerised diagnostic decision support 
system versus conventional diagnoses in emergency patients (DDX-BRO): a multicentre, 
multiple-period, double-blind, cluster-randomised, crossover superiority trial. Lancet 
Digit Health 7, e136-e144 (2025).",Chen2026_ref0071
Chen2026,10.1038/s41746-026-02409-8,72,2022,,,"Schmieding, M. L. et al. Triage Accuracy of Symptom Checker Apps: 5-Year Follow-up 
Evaluation. J Med Internet Res 24, e31810 (2022).",Chen2026_ref0072
Chen2026,10.1038/s41746-026-02409-8,73,2024,,,"Harada, Y., Sakamoto, T., Sugimoto, S. & Shimizu, T. Longitudinal Changes in Diagnostic 
Accuracy of a Differential Diagnosis List Developed by an AI-Based Symptom Checker: 
Retrospective Observational Study. JMIR Form Res 8, e53985 (2024).",Chen2026_ref0073
Chen2026,10.1038/s41746-026-02409-8,74,2015,,,"Semigran, H. L., Linder, J. A., Gidengil, C. & Mehrotra, A. Evaluation of symptom checkers 
for self diagnosis and triage: audit study. BMJ 351, h3480 (2015).",Chen2026_ref0074
Chen2026,10.1038/s41746-026-02409-8,75,2022,,,"Wallace, W. et al. The diagnostic and triage accuracy of digital and online symptom 
checker tools: a systematic review. NPJ Digit Med 5, 118 (2022).",Chen2026_ref0075
Chen2026,10.1038/s41746-026-02409-8,76,2024,,https://ui.adsabs.harvard.edu/abs/2024arXiv240900097Z>,"Zhou, S. et al. Large Language Models for Disease Diagnosis: A Scoping Review. 
arXiv:2409.00097 (2024). <https://ui.adsabs.harvard.edu/abs/2024arXiv240900097Z>.",Chen2026_ref0076
Chen2026,10.1038/s41746-026-02409-8,77,2023,,https://ui.adsabs.harvard.edu/abs/2023arXiv230706435N>,"Naveed, H. et al. A Comprehensive Overview of Large Language Models. arXiv:2307.06435 
(2023). <https://ui.adsabs.harvard.edu/abs/2023arXiv230706435N>.",Chen2026_ref0077
Chen2026,10.1038/s41746-026-02409-8,78,2025,,,"Yang, X. et al. Multiple large language models versus experienced physicians in 
diagnosing challenging cases with gastrointestinal symptoms. NPJ Digit Med 8, 85 (2025).",Chen2026_ref0078
Chen2026,10.1038/s41746-026-02409-8,79,2024,,,"Bedi, S. et al. Testing and Evaluation of Health Care Applications of Large Language 
Models: A Systematic Review. JAMA(2024).",Chen2026_ref0079
Chen2026,10.1038/s41746-026-02409-8,80,2024,,,"Goh, E. et al. Large Language Model Influence on Diagnostic Reasoning: A Randomized 
Clinical Trial. JAMA Network Open 7, e2440969-e2440969 (2024).",Chen2026_ref0080
Chen2026,10.1038/s41746-026-02409-8,81,2025,,,"Goh, E. et al. GPT-4 assistance for improvement of physician performance on patient care 
tasks: a randomized controlled trial. Nature Medicine(2025).",Chen2026_ref0081
Chen2026,10.1038/s41746-026-02409-8,82,2025,,,"Duan, L. et al. Application of large language models to natural language processing and 
image analysis tasks in dermatology: a systematic review. Intelligent Medicine(2025).",Chen2026_ref0082
Chen2026,10.1038/s41746-026-02409-8,83,2025,,,"Bhasuran, B. et al. Preliminary analysis of the impact of lab results on large language 
model generated differential diagnoses. npj Digital Medicine 8, 166 (2025).",Chen2026_ref0083
Chen2026,10.1038/s41746-026-02409-8,84,2017,,,"Kostopoulou, O., Sirota, M., Round, T., Samaranayaka, S. & Delaney, B. C. The Role of 
Physicians' First Impressions in the Diagnosis of Possible Cancers without Alarm 
Symptoms. Med Decis Making 37, 9-16 (2017).",Chen2026_ref0084
Chen2026,10.1038/s41746-026-02409-8,85,2002,,,"Leblanc, V. R., Brooks, L. R. & Norman, G. R. Believing is seeing: the influence of a 
diagnostic hypothesis on the interpretation of clinical features. Acad Med 77, S67-69 
(2002).",Chen2026_ref0085
Chen2026,10.1038/s41746-026-02409-8,86,2017,,,"Liberati, E. G. et al. What hinders the uptake of computerized decision support systems in 
hospitals? A qualitative study and framework for implementation. Implement Sci 12, 113 
(2017).",Chen2026_ref0086
Chen2026,10.1038/s41746-026-02409-8,87,2022,,,"Chen, M. et al. Acceptance of clinical artificial intelligence among physicians and medical 
students: A systematic review with cross-sectional survey. Front Med (Lausanne) 9, 990604 
(2022).",Chen2026_ref0087
Chen2026,10.1038/s41746-026-02409-8,88,2024,,,"Hassan, N. et al. Systematic review to understand users perspectives on AI-enabled 
decision aids to inform shared decision making. NPJ Digit Med 7, 332 (2024).",Chen2026_ref0088
Chen2026,10.1038/s41746-026-02409-8,89,2011,,,"See, K. E., Morrison, E. W., Rothman, N. B. & Soll, J. B. The detrimental effects of power on 
confidence, advice taking, and accuracy. Organizational Behavior and Human Decision 
Processes 116, 272-285 (2011).",Chen2026_ref0089
Chen2026,10.1038/s41746-026-02409-8,90,2024,,,"Goh, E. et al. Large Language Model Influence on Diagnostic Reasoning: A Randomized 
Clinical Trial. JAMA Netw Open 7, e2440969 (2024).",Chen2026_ref0090
Chen2026,10.1038/s41746-026-02409-8,91,2024,,,"Kaboudi, N. et al. Diagnostic Accuracy of ChatGPT for Patients' Triage; a Systematic Review 
and Meta-Analysis. Arch Acad Emerg Med 12, e60 (2024).",Chen2026_ref0091
Chen2026,10.1038/s41746-026-02409-8,92,2025,,,"Kopka, M., von Kalckreuth, N. & Feufel, M. A. Accuracy of online symptom assessment 
applications, large language models, and laypeople for self–triage decisions. npj Digital 
Medicine 8, 178 (2025).",Chen2026_ref0092
Chen2026,10.1038/s41746-026-02409-8,93,2025,,,"Alber, D. A. et al. Medical large language models are vulnerable to data-poisoning attacks. 
Nat Med 31, 618-626 (2025).",Chen2026_ref0093
Chen2026,10.1038/s41746-026-02409-8,94,2024,,,"Han, T. et al. Medical large language models are susceptible to targeted misinformation 
attacks. NPJ Digit Med 7, 288 (2024).",Chen2026_ref0094
Chen2026,10.1038/s41746-026-02409-8,95,2022,,,"Reddy, S. Explainability and artificial intelligence in medicine. Lancet Digit Health 4, e214e215 (2022).",Chen2026_ref0095
Chen2026,10.1038/s41746-026-02409-8,96,2024,,,"Huang, L. et al. A Survey on Hallucination in Large Language Models: Principles, Taxonomy, 
Challenges, and Open Questions. ACM T Inform Syst 43, 1 - 55 (2024).",Chen2026_ref0096
Chen2026,10.1038/s41746-026-02409-8,97,2024,,https://ui.adsabs.harvard.edu/abs/2024arXiv240101313T>,"Towhidul Islam Tonmoy, S. M. et al. A Comprehensive Survey of Hallucination Mitigation 
Techniques 
in 
Large 
Language 
Models. 
arXiv:2401.01313 
(2024). 
<https://ui.adsabs.harvard.edu/abs/2024arXiv240101313T>.",Chen2026_ref0097
Chen2026,10.1038/s41746-026-02409-8,98,2024,,,"Zhao, H. et al. Explainability for Large Language Models: A Survey. ACM T Intel Syst Tec 
15, Article 20 (2024).",Chen2026_ref0098
Chen2026,10.1038/s41746-026-02409-8,99,2024,,,"Ennab, M. & McHeick, H. Enhancing interpretability and accuracy of AI models in 
healthcare: a comprehensive review on challenges and future directions. Front Robot AI 
11, 1444763 (2024).",Chen2026_ref0099
Chen2026,10.1038/s41746-026-02409-8,100,2025,,,"Sounderajah, V. et al. The STARD-AI reporting guideline for diagnostic accuracy studies 
using artificial intelligence. Nature Medicine(2025).",Chen2026_ref0100
Chen2026,10.1038/s41746-026-02409-8,101,2025,,,"Johri, S. et al. An evaluation framework for clinical use of large language models in patient 
interaction tasks. Nat Med 31, 77-86 (2025).",Chen2026_ref0101
Chen2026,10.1038/s41746-026-02409-8,102,2024,,,"Tam, T. Y. C. et al. A framework for human evaluation of large language models in 
healthcare derived from literature review. NPJ Digit Med 7, 258 (2024).",Chen2026_ref0102
Chen2026,10.1038/s41746-026-02409-8,103,2025,,,"Conduah, A. K., Ofoe, S. & Siaw-Marfo, D. Data privacy in healthcare: Global challenges 
and solutions. Digit Health 11, 20552076251343959 (2025).",Chen2026_ref0103
Chen2026,10.1038/s41746-026-02409-8,104,2024,,,"Ong, J. C. L. et al. Ethical and regulatory challenges of large language models in medicine. 
The Lancet Digital Health 6, e428-e432 (2024).",Chen2026_ref0104
Chen2026,10.1038/s41746-026-02409-8,105,2025,,,"Comeau, D. S., Bitterman, D. S. & Celi, L. A. Preventing unrestricted and unmonitored AI 
experimentation in healthcare through transparency and accountability. npj Digital 
Medicine 8, 42 (2025).",Chen2026_ref0105
Chen2026,10.1038/s41746-026-02409-8,106,2024,,,"Zack, T. et al. Assessing the potential of GPT-4 to perpetuate racial and gender biases in 
health care: a model evaluation study. Lancet Digit Health 6, e12-e22 (2024).",Chen2026_ref0106
Chen2026,10.1038/s41746-026-02409-8,107,2024,,,"Menz, B. D. et al. Gender Representation of Health Care Professionals in Large Language 
Model–Generated Stories. JAMA Netw Open 7, e2434997-e2434997 (2024).",Chen2026_ref0107
Chen2026,10.1038/s41746-026-02409-8,108,2023,,,"Omiye, J. A., Lester, J. C., Spichak, S., Rotemberg, V. & Daneshjou, R. Large language 
models propagate race-based medicine. NPJ Digit Med 6, 195 (2023).",Chen2026_ref0108
Chen2026,10.1038/s41746-026-02409-8,109,2025,,,"Hasanzadeh, F. et al. Bias recognition and mitigation strategies in artificial intelligence 
healthcare applications. NPJ Digit Med 8, 154 (2025).",Chen2026_ref0109
Chen2026,10.1038/s41746-026-02409-8,110,2025,,,"Schuitmaker, L., Drogt, J., Benders, M. & Jongsma, K. Physicians' required competencies 
in AI-assisted clinical settings: a systematic review. Br Med Bull 153(2025).",Chen2026_ref0110
Chen2026,10.1038/s41746-026-02409-8,111,2022,,https://www.fda.gov/regulatory-information/search-fda-guidancedocuments/clinical-decision-support-software,"FDA. Clinical Decision Support Software Guidance for Industry and Food and Drug 
Administration Staff, https://www.fda.gov/regulatory-information/search-fda-guidancedocuments/clinical-decision-support-software (2022).",Chen2026_ref0111
Chen2026,10.1038/s41746-026-02409-8,112,2017,,,"European Parliament, E. C. Consolidated text: Regulation (EU) 2017/745 of the European Parliament and of the Council of 5 April 2017 on medical devices, amending Directive 2001/83/EC, Regulation (EC) No 178/2002 and Regulation (EC) No 1223/2009 and repealing Council Directives 90/385/EEC and 93/42/EEC (Text with EEA relevance), https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02017R0745-20250110 (2017).",Chen2026_ref0112
Chen2026,10.1038/s41746-026-02409-8,113,2024,,https://www.who.int/publications/i/item/9789240084759,"WHO. Ethics and governance of artificial intelligence for health: Guidance on large multimodal models, https://www.who.int/publications/i/item/9789240084759 (2024).",Chen2026_ref0113
Chen2026,10.1038/s41746-026-02409-8,114,2021,,https://www.who.int/publications/i/item/9789240037403,"WHO. Ethics and governance of artificial intelligence for health: WHO guidance executive summary, https://www.who.int/publications/i/item/9789240037403 (2021).",Chen2026_ref0114
Chen2026,10.1038/s41746-026-02409-8,115,2025,,,"Warraich, H. J., Tazbaz, T. & Califf, R. M. FDA Perspective on the Regulation of Artificial 
Intelligence in Health Care and Biomedicine. JAMA 333, 241-247 (2025).",Chen2026_ref0115
